"","Region","År","Utbildning","Kön","Region_kod","Utbildningskod","Förvärvsgrad","Matchad_förvärvsgrad","Skillnad_förvärsgrad","Antal_personer","Könsskillnad_mf","Andel_män","Andel nya förvärvsarbetande","Andel jobbytare","Andel totalt jobbinflöde"
"233","Blekinge","2013","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,5,8.7,13.7
"234","Blekinge","2013","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.5,7.7,12.2
"235","Blekinge","2013","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.2,4.2,9.4
"236","Blekinge","2013","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,3.9,8.5,12.4
"237","Blekinge","2013","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4,8,12.1
"238","Blekinge","2013","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,13.6,14.7,28.3
"239","Blekinge","2013","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,5,10.7,15.7
"240","Blekinge","2013","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.5,11.8,19.4
"241","Blekinge","2013","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.4,12.5,17.9
"242","Blekinge","2013","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,7.2,12.4,19.6
"243","Blekinge","2013","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.1,12.5,18.6
"244","Blekinge","2013","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,11.4,17.1,28.6
"245","Blekinge","2013","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,4.2,14,18.3
"246","Blekinge","2013","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.6,14.2,18.8
"247","Blekinge","2013","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","Blekinge","2013","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","Blekinge","2013","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.3,11.1,15.4
"250","Blekinge","2013","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.2,4.6,7.7
"251","Blekinge","2013","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,6.4,7.9,14.3
"252","Blekinge","2013","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.4,4.8,8.3
"253","Blekinge","2014","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.1,7.8,13.9
"254","Blekinge","2014","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,6.5,17.6,24
"255","Blekinge","2014","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.2,9.4,15.6
"256","Blekinge","2014","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,12.5,15,27.5
"257","Blekinge","2014","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,5.1,12.2,17.4
"258","Blekinge","2014","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.3,12.3,17.5
"259","Blekinge","2014","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,0,11.5,11.5
"260","Blekinge","2014","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,5.2,9.1,14.4
"261","Blekinge","2014","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.1,9.2,14.3
"262","Blekinge","2014","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,18.4,15.8,34.2
"263","Blekinge","2014","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,3.8,9.1,12.9
"264","Blekinge","2014","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.1,9.3,13.4
"265","Blekinge","2014","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7
"266","Blekinge","2014","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8
"267","Blekinge","2014","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.1,6.5,7.5
"268","Blekinge","2014","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.6,7.5,12.1
"269","Blekinge","2014","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,5.8,7.8,13.5
"270","Blekinge","2014","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.9,7.6,12.5
"271","Blekinge","2014","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.4,7.2,11.6
"272","Blekinge","2014","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,11.3
"273","Blekinge","2014","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.8,11.3
"274","Blekinge","2014","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,13.6,14.4,28
"275","Blekinge","2014","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,3.3,9.6,12.9
"276","Blekinge","2014","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.6,11.2,17.7
"277","Blekinge","2014","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.8,12.3,21.1
"278","Blekinge","2014","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,7,12.9,19.8
"279","Blekinge","2014","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,8.1,12.5,20.6
"280","Blekinge","2014","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.3,13.9,22.2
"281","Blekinge","2014","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,5.5,14.8,20.2
"282","Blekinge","2014","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.6,14.7,20.4
"283","Blekinge","2014","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","Blekinge","2014","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","Blekinge","2014","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4,10,14
"286","Blekinge","2014","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.6,4.6,8.2
"287","Blekinge","2014","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.5,7.3,11.8
"288","Blekinge","2014","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.7,4.8,8.5
"289","Blekinge","2015","Barn- och fritid","kvinnor","10","73B",83.2,44.2,39,1379,-20.6,16.8776371308017,6.2,7.6,13.7
"290","Blekinge","2015","Barn- och fritid","män","10","73B",75.4,23.6,51.8,280,-20.6,16.8776371308017,11,14.9,25.9
"291","Blekinge","2015","Barn- och fritid","totalt","10","73B",81.9,40.7,41.2,1659,NA,16.8776371308017,7,8.8,15.9
"292","Blekinge","2015","Bygg","kvinnor","10","53B",75.6,39,36.6,41,28.2,97.6544622425629,13.5,9.6,23.1
"293","Blekinge","2015","Bygg","män","10","53B",83.8,67.2,16.6,1707,28.2,97.6544622425629,4.4,13,17.4
"294","Blekinge","2015","Bygg","totalt","10","53B",83.6,66.5,17.1,1748,NA,97.6544622425629,4.6,12.9,17.5
"295","Blekinge","2015","Data-, el- och energiteknik","kvinnor","10","53E",73.7,40.4,33.3,57,21.4,97.3696354407014,9,14.9,23.9
"296","Blekinge","2015","Data-, el- och energiteknik","män","10","53E",82.3,61.8,20.5,2110,21.4,97.3696354407014,3.9,10.7,14.6
"297","Blekinge","2015","Data-, el- och energiteknik","totalt","10","53E",82,61.2,20.8,2167,NA,97.3696354407014,4,10.8,14.9
"298","Blekinge","2015","Fordon","kvinnor","10","53F",85.3,44.1,41.2,34,NA,97.4300831443689,NA,NA,28.6
"299","Blekinge","2015","Fordon","män","10","53F",NA,NA,NA,1289,NA,97.4300831443689,NA,NA,15.5
"300","Blekinge","2015","Fordon","totalt","10","53F",NA,NA,NA,1323,NA,97.4300831443689,5.2,10.6,15.8
"301","Blekinge","2015","Gymnasieingenjör","kvinnor","10","53A+55Q",80.2,41.8,38.4,91,13.2,92.0593368237347,2.8,10.3,13.1
"302","Blekinge","2015","Gymnasieingenjör","män","10","53A+55Q",85.3,55,30.3,1055,13.2,92.0593368237347,2.1,7.4,9.6
"303","Blekinge","2015","Gymnasieingenjör","totalt","10","53A+55Q",84.9,53.9,31,1146,NA,92.0593368237347,2.2,7.7,9.8
"304","Blekinge","2015","Handel- och administration","kvinnor","10","33H",74.5,41,33.5,2099,-11.6,27.8446201443795,4.3,8.8,13.2
"305","Blekinge","2015","Handel- och administration","män","10","33H",73.5,29.4,44.1,810,-11.6,27.8446201443795,4.5,9.7,14.2
"306","Blekinge","2015","Handel- och administration","totalt","10","33H",74.2,37.8,36.4,2909,NA,27.8446201443795,4.4,9.1,13.5
"307","Blekinge","2015","Industri","kvinnor","10","53I",62.8,29.2,33.6,435,25.5,87.8627232142857,4.4,6.7,11.1
"308","Blekinge","2015","Industri","män","10","53I",76.8,54.7,22.1,3149,25.5,87.8627232142857,3.9,8.3,12.1
"309","Blekinge","2015","Industri","totalt","10","53I",75.1,51.6,23.5,3584,NA,87.8627232142857,3.9,8.1,12
"310","Blekinge","2015","Naturbruk","kvinnor","10","63Z",73,21.1,51.9,370,NA,59.3406593406593,9.6,17.2,26.8
"311","Blekinge","2015","Naturbruk","män","10","63Z",NA,NA,NA,540,NA,59.3406593406593,3.2,10,13.2
"312","Blekinge","2015","Naturbruk","totalt","10","63Z",NA,NA,NA,910,NA,59.3406593406593,5.3,12.4,17.7
"313","Blekinge","2015","Restaurang- och livsmedel","kvinnor","10","83R",75.4,44,31.4,716,-8.3,39.1156462585034,5.2,14.9,20.1
"314","Blekinge","2015","Restaurang- och livsmedel","män","10","83R",76.3,35.7,40.6,460,-8.3,39.1156462585034,6.4,16,22.4
"315","Blekinge","2015","Restaurang- och livsmedel","totalt","10","83R",75.8,40.7,35.1,1176,NA,39.1156462585034,5.6,15.4,21
"316","Blekinge","2015","Transport","kvinnor","10","83T",54.8,26.2,28.6,42,NA,92.4865831842576,NA,NA,20
"317","Blekinge","2015","Transport","män","10","83T",NA,NA,NA,517,NA,92.4865831842576,NA,NA,18.7
"318","Blekinge","2015","Transport","totalt","10","83T",NA,NA,NA,559,NA,92.4865831842576,5.3,13.5,18.7
"319","Blekinge","2015","VVS- och fastighet","kvinnor","10","53R",NA,NA,NA,6,NA,98.6486486486486,NA,NA,NA
"320","Blekinge","2015","VVS- och fastighet","män","10","53R",NA,NA,NA,438,NA,98.6486486486486,NA,NA,18.3
"321","Blekinge","2015","VVS- och fastighet","totalt","10","53R",NA,NA,NA,444,NA,98.6486486486486,4.3,14.2,18.5
"322","Blekinge","2015","Vård & omsorg","kvinnor","10","73OX",80.8,69.1,11.7,3612,-16.4,8.02139037433155,3.4,5.4,8.9
"323","Blekinge","2015","Vård & omsorg","män","10","73OX",76.5,52.7,23.8,315,-16.4,8.02139037433155,5.3,6.5,11.8
"324","Blekinge","2015","Vård & omsorg","totalt","10","73OX",80.5,67.8,12.7,3927,NA,8.02139037433155,3.6,5.5,9.1
"325","Blekinge","2016","Barn- och fritid","kvinnor","10","73B",86.9,43.1,43.8,1547,-23.5,17.6689728579031,5.6,11.7,17.3
"326","Blekinge","2016","Barn- och fritid","män","10","73B",81.6,19.6,62,332,-23.5,17.6689728579031,9.1,14.5,23.6
"327","Blekinge","2016","Barn- och fritid","totalt","10","73B",85.9,38.9,47,1879,NA,17.6689728579031,6.2,12.2,18.4
"328","Blekinge","2016","Bygg","kvinnor","10","53B",78.8,34.6,44.2,52,35.9,97.5273418925345,5.5,16.4,21.8
"329","Blekinge","2016","Bygg","män","10","53B",87.4,70.5,16.9,2051,35.9,97.5273418925345,4.5,13.3,17.7
"330","Blekinge","2016","Bygg","totalt","10","53B",87.2,69.6,17.6,2103,NA,97.5273418925345,4.5,13.3,17.8
"331","Blekinge","2016","Data-, el- och energiteknik","kvinnor","10","53E",76.5,41.2,35.3,68,22.8,97.2547436415018,NA,NA,14.5
"332","Blekinge","2016","Data-, el- och energiteknik","män","10","53E",86.9,64,22.9,2409,22.8,97.2547436415018,NA,NA,16.3
"333","Blekinge","2016","Data-, el- och energiteknik","totalt","10","53E",86.6,63.3,23.3,2477,NA,97.2547436415018,4.5,11.7,16.3
"334","Blekinge","2016","Fordon","kvinnor","10","53F",80.4,34.8,45.6,46,27.8,97.1303805364941,9.1,15.9,25
"335","Blekinge","2016","Fordon","män","10","53F",87.3,62.6,24.7,1557,27.8,97.1303805364941,4.9,12.8,17.8
"336","Blekinge","2016","Fordon","totalt","10","53F",87.1,61.8,25.3,1603,NA,97.1303805364941,5,12.9,17.9
"337","Blekinge","2016","Gymnasieingenjör","kvinnor","10","53A+55Q",86,43,43,100,13.6,91.9159256265158,NA,NA,14.9
"338","Blekinge","2016","Gymnasieingenjör","män","10","53A+55Q",87,56.6,30.4,1137,13.6,91.9159256265158,NA,NA,9.3
"339","Blekinge","2016","Gymnasieingenjör","totalt","10","53A+55Q",86.9,55.5,31.4,1237,NA,91.9159256265158,1.7,8,9.7
"340","Blekinge","2016","Handel- och administration","kvinnor","10","33H",77.9,42.8,35.1,2349,-11.9,27.7230769230769,5,10,15
"341","Blekinge","2016","Handel- och administration","män","10","33H",76.5,30.9,45.6,901,-11.9,27.7230769230769,5.4,13.9,19.3
"342","Blekinge","2016","Handel- och administration","totalt","10","33H",77.5,39.5,38,3250,NA,27.7230769230769,5.1,11.1,16.2
"343","Blekinge","2016","Industri","kvinnor","10","53I",69,29.7,39.3,474,27.9,88.1143430290873,4.7,8.6,13.4
"344","Blekinge","2016","Industri","män","10","53I",81.8,57.6,24.2,3514,27.9,88.1143430290873,5,9.7,14.8
"345","Blekinge","2016","Industri","totalt","10","53I",80.3,54.3,26,3988,NA,88.1143430290873,5,9.6,14.6
"346","Blekinge","2016","Naturbruk","kvinnor","10","63Z",78.2,24,54.2,441,16.4,58.3962264150943,10.4,15.5,25.9
"347","Blekinge","2016","Naturbruk","män","10","63Z",83.5,40.4,43.1,619,16.4,58.3962264150943,3.9,11.2,15.1
"348","Blekinge","2016","Naturbruk","totalt","10","63Z",81.3,33.6,47.7,1060,NA,58.3962264150943,6.1,12.6,18.7
"349","Blekinge","2016","Restaurang- och livsmedel","kvinnor","10","83R",80.8,46.6,34.2,873,-7,38.5643912737509,7.8,16.4,24.1
"350","Blekinge","2016","Restaurang- och livsmedel","män","10","83R",82.5,39.6,42.9,548,-7,38.5643912737509,6.3,16.9,23.2
"351","Blekinge","2016","Restaurang- och livsmedel","totalt","10","83R",81.4,43.9,37.5,1421,NA,38.5643912737509,7.2,16.6,23.8
"352","Blekinge","2016","Transport","kvinnor","10","83T",62.8,37.2,25.6,43,19.1,93.5435435435435,14.6,14.6,29.3
"353","Blekinge","2016","Transport","män","10","83T",83.8,56.3,27.5,623,19.1,93.5435435435435,6.6,14.8,21.4
"354","Blekinge","2016","Transport","totalt","10","83T",82.4,55.1,27.3,666,NA,93.5435435435435,7,14.8,21.8
"355","Blekinge","2016","VVS- och fastighet","kvinnor","10","53R",NA,NA,NA,8,-0.599999999999994,98.5454545454545,NA,NA,NA
"356","Blekinge","2016","VVS- och fastighet","män","10","53R",91,64.6,26.4,542,-0.599999999999994,98.5454545454545,NA,NA,NA
"357","Blekinge","2016","VVS- och fastighet","totalt","10","53R",90.9,64,26.9,550,NA,98.5454545454545,4.2,15.4,19.6
"358","Blekinge","2016","Vård & omsorg","kvinnor","10","73OX",83.5,69.8,13.7,3866,-14.5,8.71310507674144,4,6.4,10.4
"359","Blekinge","2016","Vård & omsorg","män","10","73OX",80.2,55.3,24.9,369,-14.5,8.71310507674144,8.4,9.8,18.2
"360","Blekinge","2016","Vård & omsorg","totalt","10","73OX",83.2,68.6,14.6,4235,NA,8.71310507674144,4.4,6.7,11.1
"361","Blekinge","2017","Barn- och fritid","kvinnor","10","73B",86.4,42.3,44.1,1578,-20.3,18.3652353854113,3.8,10.9,14.7
"362","Blekinge","2017","Barn- och fritid","män","10","73B",84.8,22,62.8,355,-20.3,18.3652353854113,9.4,22.1,31.5
"363","Blekinge","2017","Barn- och fritid","totalt","10","73B",86.1,38.5,47.6,1933,NA,18.3652353854113,4.9,13.2,18.1
"364","Blekinge","2017","Bygg","kvinnor","10","53B",83,37.7,45.3,53,34.7,97.5462962962963,8.5,25.4,33.9
"365","Blekinge","2017","Bygg","män","10","53B",89.5,72.4,17.1,2107,34.7,97.5462962962963,4.1,15.5,19.7
"366","Blekinge","2017","Bygg","totalt","10","53B",89.4,71.5,17.9,2160,NA,97.5462962962963,4.2,15.8,20
"367","Blekinge","2017","Data-, el- och energiteknik","kvinnor","10","53E",75.4,43.1,32.3,65,22.3,97.4206349206349,NA,NA,17.5
"368","Blekinge","2017","Data-, el- och energiteknik","män","10","53E",88.1,65.4,22.7,2455,22.3,97.4206349206349,NA,NA,13.4
"369","Blekinge","2017","Data-, el- och energiteknik","totalt","10","53E",87.7,64.8,22.9,2520,NA,97.4206349206349,3.3,10.2,13.5
"370","Blekinge","2017","Fordon","kvinnor","10","53F",82,34,48,50,30,97.0308788598575,8.2,24.5,32.7
"371","Blekinge","2017","Fordon","män","10","53F",89.7,64,25.7,1634,30,97.0308788598575,3.6,13.8,17.4
"372","Blekinge","2017","Fordon","totalt","10","53F",89.4,63.1,26.3,1684,NA,97.0308788598575,3.7,14.1,17.8
"373","Blekinge","2017","Gymnasieingenjör","kvinnor","10","53A+55Q",85,39,46,100,18.3,91.7830731306491,4.1,7.2,11.3
"374","Blekinge","2017","Gymnasieingenjör","män","10","53A+55Q",88.1,57.3,30.8,1117,18.3,91.7830731306491,1.8,7.9,9.7
"375","Blekinge","2017","Gymnasieingenjör","totalt","10","53A+55Q",87.8,55.8,32,1217,NA,91.7830731306491,2,7.9,9.9
"376","Blekinge","2017","Handel- och administration","kvinnor","10","33H",78.6,41.7,36.9,2270,-10.6,28.481411468179,4.2,11.2,15.4
"377","Blekinge","2017","Handel- och administration","män","10","33H",78.9,31.1,47.8,904,-10.6,28.481411468179,5.6,10.8,16.4
"378","Blekinge","2017","Handel- och administration","totalt","10","33H",78.7,38.7,40,3174,NA,28.481411468179,4.6,11.1,15.7
"379","Blekinge","2017","Industri","kvinnor","10","53I",71.6,31.2,40.4,461,27.5,88.6760009825596,3.8,11.1,14.9
"380","Blekinge","2017","Industri","män","10","53I",83.2,58.7,24.5,3610,27.5,88.6760009825596,3.6,9.4,13
"381","Blekinge","2017","Industri","totalt","10","53I",81.9,55.6,26.3,4071,NA,88.6760009825596,3.6,9.6,13.2
"382","Blekinge","2017","Naturbruk","kvinnor","10","63Z",77.6,24.2,53.4,450,17.6,59.0909090909091,6.7,16.2,22.9
"383","Blekinge","2017","Naturbruk","män","10","63Z",86.8,41.8,45,650,17.6,59.0909090909091,3.8,14.1,17.9
"384","Blekinge","2017","Naturbruk","totalt","10","63Z",83,34.6,48.4,1100,NA,59.0909090909091,4.8,14.8,19.5
"385","Blekinge","2017","Restaurang- och livsmedel","kvinnor","10","83R",82.8,46.4,36.4,865,-4.9,39.2556179775281,5.5,16.5,22.1
"386","Blekinge","2017","Restaurang- och livsmedel","män","10","83R",82.5,41.5,41,559,-4.9,39.2556179775281,5.3,18,23.3
"387","Blekinge","2017","Restaurang- och livsmedel","totalt","10","83R",82.7,44.5,38.2,1424,NA,39.2556179775281,5.5,17.1,22.6
"388","Blekinge","2017","Transport","kvinnor","10","83T",69,40.5,28.5,42,15.1,93.7777777777778,NA,NA,19.5
"389","Blekinge","2017","Transport","män","10","83T",85.6,55.6,30,633,15.1,93.7777777777778,NA,NA,24.3
"390","Blekinge","2017","Transport","totalt","10","83T",84.6,54.7,29.9,675,NA,93.7777777777778,5.4,18.6,24
"391","Blekinge","2017","VVS- och fastighet","kvinnor","10","53R",NA,NA,NA,11,-0.5,98.1418918918919,NA,NA,NA
"392","Blekinge","2017","VVS- och fastighet","män","10","53R",90.2,64.9,25.3,581,-0.5,98.1418918918919,NA,NA,NA
"393","Blekinge","2017","VVS- och fastighet","totalt","10","53R",90.2,64.4,25.8,592,NA,98.1418918918919,2.2,12.4,14.6
"394","Blekinge","2017","Vård & omsorg","kvinnor","10","73OX",84.8,70.1,14.7,3793,-15.4,8.99712092130518,3.6,7.1,10.7
"395","Blekinge","2017","Vård & omsorg","män","10","73OX",81.6,54.7,26.9,375,-15.4,8.99712092130518,6,9.9,15.9
"396","Blekinge","2017","Vård & omsorg","totalt","10","73OX",84.5,68.7,15.8,4168,NA,8.99712092130518,3.8,7.4,11.2
"397","Blekinge","2018","Barn- och fritid","kvinnor","10","73B",86.5,43,43.5,1604,-20.5,19.9600798403194,4,10.4,14.3
"398","Blekinge","2018","Barn- och fritid","män","10","73B",82.8,22.5,60.3,400,-20.5,19.9600798403194,6.1,18,24.1
"399","Blekinge","2018","Barn- och fritid","totalt","10","73B",85.8,38.9,46.9,2004,NA,19.9600798403194,4.4,12,16.4
"400","Blekinge","2018","Bygg","kvinnor","10","53B",82.8,37.9,44.9,58,35.4,97.3979362943024,NA,NA,19.3
"401","Blekinge","2018","Bygg","män","10","53B",89.1,73.3,15.8,2171,35.4,97.3979362943024,NA,NA,17.4
"402","Blekinge","2018","Bygg","totalt","10","53B",88.9,72.4,16.5,2229,NA,97.3979362943024,2.8,14.6,17.4
"403","Blekinge","2018","Data-, el- och energiteknik","kvinnor","10","53E",78.1,48.4,29.7,64,18,97.4872398900667,NA,NA,18.3
"404","Blekinge","2018","Data-, el- och energiteknik","män","10","53E",89.1,66.4,22.7,2483,18,97.4872398900667,NA,NA,13.8
"405","Blekinge","2018","Data-, el- och energiteknik","totalt","10","53E",88.8,66,22.8,2547,NA,97.4872398900667,2.9,11.1,13.9
"406","Blekinge","2018","Fordon","kvinnor","10","53F",74,38,36,50,25.7,97.0570924072984,5.9,25.5,31.4
"407","Blekinge","2018","Fordon","män","10","53F",88.9,63.7,25.2,1649,25.7,97.0570924072984,2.6,12.5,15.1
"408","Blekinge","2018","Fordon","totalt","10","53F",88.5,62.9,25.6,1699,NA,97.0570924072984,2.7,12.8,15.5
"409","Blekinge","2018","Gymnasieingenjör","kvinnor","10","53A+55Q",85.9,34.3,51.6,99,23.9,91.4285714285714,NA,NA,9.7
"410","Blekinge","2018","Gymnasieingenjör","män","10","53A+55Q",88.8,58.2,30.6,1056,23.9,91.4285714285714,NA,NA,10.4
"411","Blekinge","2018","Gymnasieingenjör","totalt","10","53A+55Q",88.6,56.2,32.4,1155,NA,91.4285714285714,1.8,8.5,10.3
"412","Blekinge","2018","Handel- och administration","kvinnor","10","33H",78.5,40.5,38,2220,-10.2,28.4332688588008,3.8,10.2,13.9
"413","Blekinge","2018","Handel- och administration","män","10","33H",78.5,30.3,48.2,882,-10.2,28.4332688588008,5,12.2,17.3
"414","Blekinge","2018","Handel- och administration","totalt","10","33H",78.5,37.6,40.9,3102,NA,28.4332688588008,4.1,10.8,14.9
"415","Blekinge","2018","Industri","kvinnor","10","53I",71,30.1,40.9,449,28.6,88.8001995510102,5.1,6.2,11.2
"416","Blekinge","2018","Industri","män","10","53I",83.1,58.7,24.4,3560,28.6,88.8001995510102,3.5,8.4,11.9
"417","Blekinge","2018","Industri","totalt","10","53I",81.7,55.5,26.2,4009,NA,88.8001995510102,3.6,8.2,11.8
"418","Blekinge","2018","Naturbruk","kvinnor","10","63Z",76.9,23.3,53.6,464,20.9,59.0828924162258,8.7,14.4,23.1
"419","Blekinge","2018","Naturbruk","män","10","63Z",87.3,44.2,43.1,670,20.9,59.0828924162258,2.2,13.5,15.8
"420","Blekinge","2018","Naturbruk","totalt","10","63Z",83.1,35.6,47.5,1134,NA,59.0828924162258,4.4,13.8,18.2
"421","Blekinge","2018","Restaurang- och livsmedel","kvinnor","10","83R",82.2,45.3,36.9,869,-6.9,39.8199445983379,3.3,15.6,18.9
"422","Blekinge","2018","Restaurang- och livsmedel","män","10","83R",83,38.4,44.6,575,-6.9,39.8199445983379,5,16.4,21.5
"423","Blekinge","2018","Restaurang- och livsmedel","totalt","10","83R",82.5,42.6,39.9,1444,NA,39.8199445983379,4,15.9,20
"424","Blekinge","2018","Transport","kvinnor","10","83T",68.6,35.3,33.3,51,19.7,92.6934097421204,6.5,23.9,30.4
"425","Blekinge","2018","Transport","män","10","83T",87.5,55,32.5,647,19.7,92.6934097421204,4.7,17.1,21.8
"426","Blekinge","2018","Transport","totalt","10","83T",86.1,53.6,32.5,698,NA,92.6934097421204,4.8,17.5,22.3
"427","Blekinge","2018","VVS- och fastighet","kvinnor","10","53R",NA,NA,NA,12,-0.599999999999994,98.0645161290323,NA,NA,NA
"428","Blekinge","2018","VVS- och fastighet","män","10","53R",92.4,67.1,25.3,608,-0.599999999999994,98.0645161290323,NA,NA,NA
"429","Blekinge","2018","VVS- och fastighet","totalt","10","53R",92.4,66.5,25.9,620,NA,98.0645161290323,3.7,12.3,16
"430","Blekinge","2018","Vård & omsorg","kvinnor","10","73OX",84,69,15,3711,-12.9,9.35515388373229,2.7,6.8,9.6
"431","Blekinge","2018","Vård & omsorg","män","10","73OX",84.1,56.1,28,383,-12.9,9.35515388373229,7.7,11.9,19.6
"432","Blekinge","2018","Vård & omsorg","totalt","10","73OX",84,67.8,16.2,4094,NA,9.35515388373229,3.2,7.3,10.6
"433","Blekinge","2019","Barn- och fritid","kvinnor","10","73B",85.1,42.1,43,1633,-20.4,19.7148475909538,5.7,10.4,16.1
"434","Blekinge","2019","Barn- och fritid","män","10","73B",82.3,21.7,60.6,401,-20.4,19.7148475909538,6.8,16.3,23.1
"435","Blekinge","2019","Barn- och fritid","totalt","10","73B",84.6,38.1,46.5,2034,NA,19.7148475909538,5.9,11.6,17.5
"436","Blekinge","2019","Bygg","kvinnor","10","53B",79,35.5,43.5,62,36.8,97.1907566832805,7,12.3,19.3
"437","Blekinge","2019","Bygg","män","10","53B",88,72.3,15.7,2145,36.8,97.1907566832805,3.8,14.1,17.9
"438","Blekinge","2019","Bygg","totalt","10","53B",87.8,71.3,16.5,2207,NA,97.1907566832805,3.9,14.1,17.9
"439","Blekinge","2019","Data-, el- och energiteknik","kvinnor","10","53E",77.3,45.5,31.8,66,19.8,97.4428516079039,7.1,16.1,23.2
"440","Blekinge","2019","Data-, el- och energiteknik","män","10","53E",87.4,65.3,22.1,2515,19.8,97.4428516079039,3.2,10.6,13.8
"441","Blekinge","2019","Data-, el- och energiteknik","totalt","10","53E",87.2,64.8,22.4,2581,NA,97.4428516079039,3.3,10.7,14
"442","Blekinge","2019","Fordon","kvinnor","10","53F",NA,NA,NA,40,-0.700000000000003,97.6594499707431,12.3,33.3,45.6
"443","Blekinge","2019","Fordon","män","10","53F",87.6,64.5,23.1,1669,-0.700000000000003,97.6594499707431,3.3,12.7,15.9
"444","Blekinge","2019","Fordon","totalt","10","53F",87.4,63.8,23.6,1709,NA,97.6594499707431,3.5,13.3,16.8
"445","Blekinge","2019","Gymnasieingenjör","kvinnor","10","53A+55Q",85.1,36.2,48.9,94,19.9,91.2639405204461,NA,NA,13.2
"446","Blekinge","2019","Gymnasieingenjör","män","10","53A+55Q",86.5,56.1,30.4,982,19.9,91.2639405204461,NA,NA,9.9
